GeneID	gene_name	JMD1	JMD_TKD1	JMD2	JMD_TKD2	JMD3	JMD4	JMD5	JMD_TKD3	TKD1	TKD2	JMD6	JMD7	JMD8	JMD_TKD4
57211	ADGRG6	0	0	0	0	0	1	0	0	0	1	0	2	2	0
84873	ADGRG7	0	0	0	0	0	0	0	0	0	0	0	1	0	0
22859	ADGRL1	1	4	0	1	3	15	3	2	18	6	6	6	6	14
100507373	ADGRL1-AS1	1	3	2	1	10	6	5	1	1	5	2	5	3	1
23266	ADGRL2	0	0	0	1	1	3	0	1	1	0	0	3	0	0
23284	ADGRL3	0	1	0	0	1	1	0	0	0	0	0	3	3	0
101927186	ADGRL3-AS1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
64123	ADGRL4	0	0	0	0	0	1	0	0	0	0	0	1	1	0
84059	ADGRV1	2	2	5	11	3	7	1	2	2	7	3	10	15	11
125	ADH1B	0	0	0	0	0	1	0	0	0	0	0	0	1	0
126	ADH1C	0	0	0	0	0	0	0	0	0	0	1	1	0	0
127	ADH4	0	0	1	0	0	0	0	1	0	1	0	0	0	0
128	ADH5	1	0	1	3	1	0	2	0	1	1	0	1	0	0
130	ADH6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
137872	ADHFE1	0	1	2	0	3	2	0	0	1	0	8	4	0	0
55256	ADI1	9	3	6	4	7	5	3	6	5	6	4	6	5	1
149685	ADIG	0	0	0	0	0	0	0	1	0	1	0	1	1	0
9370	ADIPOQ	0	0	0	0	0	0	0	0	1	0	0	0	0	1
100874095	ADIPOQ-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
51094	ADIPOR1	7	13	0	5	14	5	5	12	3	8	9	3	5	12
79602	ADIPOR2	3	6	5	4	6	5	7	8	7	2	7	8	7	8
10974	ADIRF	0	0	0	0	1	0	0	3	1	0	0	0	0	0
132	ADK	4	12	6	2	1	3	13	0	5	4	2	2	3	1
133	ADM	0	1	0	0	0	7	0	1	0	0	5	0	0	5
105376544	ADM-DT	0	0	0	0	0	1	1	0	0	0	0	0	0	0
79924	ADM2	0	0	0	0	0	4	0	1	0	0	0	0	1	0
199800	ADM5	2	1	0	0	0	1	0	0	0	1	1	1	0	1
23394	ADNP	13	4	11	9	8	3	10	13	13	20	14	17	2	9
101927631	ADNP-AS1	10	10	8	8	19	8	5	3	2	14	13	8	8	9
22850	ADNP2	0	2	3	0	2	3	2	1	6	3	3	8	4	5
84890	ADO	256	424	142	212	210	59	480	192	271	253	257	247	66	166
134	ADORA1	0	0	0	1	0	7	0	1	0	0	0	0	0	2
135	ADORA2A	0	1	0	0	0	1	0	0	0	0	1	0	0	1
646023	ADORA2A-AS1	2	0	0	1	1	4	0	1	0	0	0	0	1	1
136	ADORA2B	6	20	2	6	0	5	9	1	6	2	1	2	5	6
140	ADORA3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
83440	ADPGK	7	16	6	4	6	5	6	5	13	9	7	8	11	9
100287559	ADPGK-AS1	0	0	0	2	3	2	0	0	1	2	0	0	0	0
141	ADPRH	1	1	1	3	0	4	7	0	0	1	3	3	0	0
113622	ADPRHL1	0	1	1	0	3	5	0	0	2	0	1	0	0	2
56985	ADPRM	2	0	1	1	1	0	0	1	1	1	0	4	0	0
54936	ADPRS	7	7	6	3	2	4	14	2	2	2	5	4	4	5
148	ADRA1A	0	0	0	0	0	2	0	0	0	1	0	0	0	2
147	ADRA1B	0	0	0	1	0	3	1	0	0	0	0	2	2	2
146	ADRA1D	0	1	1	0	0	3	0	0	0	1	0	1	2	3
150	ADRA2A	0	4	1	2	0	8	1	1	0	1	0	2	1	0
151	ADRA2B	1	0	0	1	0	3	0	0	0	0	0	2	3	0
152	ADRA2C	0	0	1	0	0	1	0	0	0	0	0	1	0	0
153	ADRB1	14	0	3	0	0	5	6	1	0	0	1	3	1	0
154	ADRB2	2	5	2	1	3	4	5	2	2	0	1	4	1	0
155	ADRB3	0	0	0	0	0	1	0	0	1	0	0	0	0	1
11047	ADRM1	30	26	20	21	14	17	30	13	17	34	23	23	24	20
158	ADSL	12	20	8	10	10	9	2	1	13	4	5	11	8	2
122622	ADSS1	0	0	1	0	0	7	2	1	0	3	3	2	2	2
159	ADSS2	2	5	1	3	4	7	2	5	5	9	3	3	3	12
84830	ADTRP	0	0	1	0	0	0	0	0	0	0	0	0	1	0
165	AEBP1	4	14	9	11	11	10	2	5	25	6	19	9	12	13
121536	AEBP2	10	8	4	7	14	12	4	5	13	8	8	18	8	5
64782	AEN	0	1	5	2	7	1	5	1	3	1	5	5	2	5
60312	AFAP1	0	1	0	0	0	0	0	0	1	1	0	1	2	2
134265	AFAP1L1	1	4	0	4	0	4	0	1	1	2	1	2	1	0
84632	AFAP1L2	3	0	0	0	1	7	1	1	0	8	0	5	4	3
4301	AFDN	1	3	4	0	1	9	1	1	0	0	2	10	4	5
653483	AFDN-DT	0	0	0	0	0	2	0	0	0	0	0	0	1	0
4299	AFF1	77	51	50	57	74	25	53	41	49	69	66	92	38	44
100506746	AFF1-AS1	2	1	3	5	3	5	4	0	0	7	2	4	11	1
2334	AFF2	3	9	2	12	21	7	1	7	1	13	10	21	11	3
3899	AFF3	5	23	22	19	3	35	5	14	115	25	29	26	41	50
27125	AFF4	12	8	4	9	19	10	8	16	7	21	10	26	10	34
246269	AFG1L	2	3	1	2	11	4	5	0	1	4	0	2	1	1
172	AFG3L1P	0	2	1	5	3	2	0	1	1	4	1	0	1	3
10939	AFG3L2	2	3	3	0	1	5	2	4	3	2	4	3	3	25
173	AFM	0	0	1	0	0	0	0	0	0	1	0	1	0	0
125061	AFMID	10	8	8	8	8	4	16	2	9	6	8	6	10	7
174	AFP	0	1	1	0	0	1	0	0	0	0	0	3	0	0
54812	AFTPH	12	5	3	5	2	3	1	2	7	4	15	5	10	5
101927402	AFTPH-DT	0	0	0	0	0	1	0	0	0	0	0	1	0	0
175	AGA	2	0	0	0	2	0	3	4	1	0	1	1	1	1
285500	AGA-DT	3	0	0	0	0	1	0	1	0	1	0	1	2	1
116987	AGAP1	0	1	0	0	0	7	0	0	6	3	8	1	1	0
119385	AGAP11	1	5	0	0	0	3	0	0	0	2	0	3	3	1
414224	AGAP12P	0	1	1	0	3	9	1	1	0	2	0	3	4	1
116986	AGAP2	128	72	122	125	186	23	35	95	21	141	182	104	85	63
100130776	AGAP2-AS1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
116988	AGAP3	3	10	0	5	4	32	1	3	0	7	10	21	15	25
119016	AGAP4	0	8	1	2	3	12	0	2	3	2	1	2	8	4
729092	AGAP5	7	4	7	2	6	9	2	4	4	5	2	6	3	4
414189	AGAP6	5	2	3	2	13	6	2	1	11	2	6	5	5	4
653268	AGAP7P	2	3	2	5	2	7	1	0	0	0	0	6	3	3
642517	AGAP9	2	9	2	2	5	15	4	4	5	5	3	9	12	3
123624	AGBL1	0	0	0	1	0	0	0	0	0	0	0	3	0	0
79841	AGBL2	0	0	0	0	0	6	1	0	0	0	1	3	0	0
340351	AGBL3	0	0	0	0	1	0	0	2	0	0	1	4	0	0
84871	AGBL4	0	0	0	0	0	0	0	0	0	0	6	4	1	1
101929721	AGBL4-AS1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
60509	AGBL5	492	506	455	329	447	53	423	267	210	1068	734	629	79	224
100874031	AGBL5-AS1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
177	AGER	0	1	0	7	5	6	1	2	3	4	2	3	10	3
3267	AGFG1	12	8	5	11	10	42	11	30	11	11	13	21	27	21
3268	AGFG2	4	13	0	7	8	9	6	16	3	6	14	7	7	3
55109	AGGF1	10	5	2	13	2	2	1	0	2	1	8	9	3	2
55750	AGK	2	2	4	3	4	3	1	5	0	6	0	4	1	11
178	AGL	10	6	5	8	7	6	5	5	3	7	1	6	7	0
79814	AGMAT	3	4	7	0	1	7	4	2	2	1	3	1	2	1
392636	AGMO	0	0	0	1	2	1	0	0	0	0	0	0	0	1
26523	AGO1	20	19	9	13	18	12	6	7	17	22	6	7	8	13
27161	AGO2	10	24	4	8	4	9	5	8	3	12	7	13	14	9
192669	AGO3	3	22	5	1	17	12	4	4	8	3	9	12	8	16
192670	AGO4	21	33	45	27	24	89	13	35	31	39	30	36	60	22
10554	AGPAT1	7	21	10	7	11	5	23	12	8	9	16	27	7	4
10555	AGPAT2	8	8	3	7	2	2	2	3	3	11	9	12	7	25
56894	AGPAT3	12	8	4	5	15	21	15	2	10	3	10	6	38	4
56895	AGPAT4	3	4	0	0	2	4	0	2	0	5	1	2	4	2
79992	AGPAT4-IT1	0	0	0	2	0	0	1	3	0	2	0	0	1	0
55326	AGPAT5	6	18	2	11	2	4	10	2	5	10	5	15	1	1
8540	AGPS	16	29	15	5	12	3	11	2	13	14	8	18	11	17
10551	AGR2	0	0	0	0	0	0	0	0	0	9	0	1	0	0
375790	AGRN	29	307	9	25	297	39	4	6	12	10	35	12	20	20
181	AGRP	0	0	0	0	2	1	0	0	0	2	0	1	0	1
183	AGT	0	0	1	0	0	0	0	0	0	1	0	0	0	0
23287	AGTPBP1	8	9	2	7	5	16	3	12	14	18	22	18	17	21
185	AGTR1	0	0	0	0	0	0	0	0	0	1	0	2	1	0
186	AGTR2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
57085	AGTRAP	4	2	9	3	0	7	4	6	8	6	18	9	8	0
189	AGXT	0	0	0	0	0	5	0	0	0	0	0	2	1	0
64902	AGXT2	0	0	1	0	0	1	0	0	0	1	0	0	0	1
25909	AHCTF1	3	3	5	2	2	2	3	0	3	3	2	3	7	6
285116	AHCTF1P1	4	0	3	0	4	2	1	0	5	4	6	4	1	1
191	AHCY	15	23	13	8	20	10	21	5	15	18	11	28	5	8
10768	AHCYL1	13	10	21	10	3	5	14	0	5	15	13	12	4	1
23382	AHCYL2	4	15	5	1	3	10	12	3	0	8	3	7	7	8
27245	AHDC1	20	17	14	6	16	5	28	5	15	41	33	20	17	16
54806	AHI1	1	3	4	2	1	3	2	14	2	2	2	4	1	1
79026	AHNAK	56	67	40	23	51	151	53	38	84	86	80	150	114	87
113146	AHNAK2	0	0	2	1	1	4	3	0	2	2	0	10	1	4
196	AHR	76	146	69	21	51	330	93	50	204	97	94	125	205	294
57491	AHRR	0	0	0	0	0	3	0	0	1	1	0	6	3	3
10598	AHSA1	23	9	15	13	11	4	16	4	28	18	12	10	5	2
130872	AHSA2P	9	3	2	2	13	8	9	8	7	5	9	8	2	5
197	AHSG	0	0	0	0	0	0	1	0	0	0	0	0	1	0
51327	AHSP	0	0	0	0	0	0	0	11	4	0	0	0	1	0
57379	AICDA	0	0	0	0	0	0	0	0	0	0	0	2	1	0
64853	AIDA	0	0	0	0	0	0	10	0	1	0	0	1	2	1
199	AIF1	18	7	9	10	18	5	17	18	9	20	38	13	17	6
83543	AIF1L	0	7	2	1	0	5	5	2	1	0	6	3	4	4
9131	AIFM1	1	1	7	2	15	1	14	2	2	4	0	7	1	1
84883	AIFM2	4	0	0	1	3	3	2	0	0	1	1	3	1	0
150209	AIFM3	1	0	5	3	10	7	0	2	0	5	7	7	3	4
51390	AIG1	14	34	8	23	76	0	16	17	1	11	7	22	6	8
9447	AIM2	4598	301	288	2581	1320	248	639	641	256	1658	3766	3241	339	796
9255	AIMP1	1	4	11	0	3	1	3	0	1	4	1	3	1	1
7965	AIMP2	14	18	18	23	14	12	8	8	21	20	19	22	11	6
9049	AIP	7	4	5	6	16	2	3	0	14	5	11	16	11	6
23746	AIPL1	0	0	0	0	0	2	1	0	0	0	0	2	1	2
326	AIRE	0	0	1	0	1	7	0	0	0	0	0	2	2	4
100271873	AIRN	0	0	0	2	1	3	0	0	0	1	0	0	1	2
55966	AJAP1	1	0	0	0	1	0	0	0	0	0	0	1	6	1
389813	AJM1	1	2	0	0	2	3	0	0	0	2	0	0	0	0
84962	AJUBA	5	3	4	2	7	1	3	3	4	2	2	1	1	4
203	AK1	2	0	3	0	1	2	2	4	2	1	1	3	1	2
204	AK2	27	21	32	43	45	13	31	18	28	12	21	20	8	9
50808	AK3	2	3	2	1	1	4	1	0	4	1	1	5	7	23
205	AK4	21	18	20	15	33	44	38	12	31	27	23	25	38	16
26289	AK5	4	0	1	0	0	1	3	0	2	6	1	0	0	1
102157402	AK6	0	0	0	0	0	0	0	0	0	2	0	0	0	0
122481	AK7	0	0	2	1	1	1	1	0	1	0	0	2	0	1
158067	AK8	0	1	2	0	0	1	0	0	0	0	0	2	1	0
221264	AK9	0	4	0	2	2	1	0	3	2	4	1	7	0	2
642597	AKAIN1	0	0	0	0	0	2	0	0	0	0	0	0	0	1
8165	AKAP1	10	7	3	5	3	4	4	4	8	9	14	7	6	3
11216	AKAP10	11	3	2	5	5	11	7	2	4	25	5	15	6	4
11215	AKAP11	14	7	2	2	8	4	8	18	21	5	6	18	8	5
9590	AKAP12	0	0	0	0	2	0	1	1	0	1	0	3	1	1
11214	AKAP13	3753	3119	2434	2231	2668	1338	2435	2848	2897	4388	5617	6502	2136	3453
158798	AKAP14	0	0	0	0	0	1	0	0	0	0	0	0	0	0
8227	AKAP17A	13	15	26	13	32	24	21	18	11	30	24	13	26	65
10566	AKAP3	0	1	0	0	0	0	0	0	0	0	0	3	0	0
8852	AKAP4	0	1	0	0	1	0	0	0	0	1	0	4	0	0
9495	AKAP5	0	1	0	1	0	0	0	1	3	0	0	1	1	1
9472	AKAP6	1	0	1	0	1	1	1	0	0	1	0	2	1	0
9465	AKAP7	2	0	0	0	0	1	2	4	1	2	0	2	1	7
10270	AKAP8	8	7	22	3	12	7	16	6	5	23	15	6	6	32
26993	AKAP8L	25	25	16	21	29	21	20	17	17	25	20	25	14	27
10142	AKAP9	58	49	27	31	89	55	22	24	41	45	39	35	30	45
56672	AKIP1	2	7	2	2	2	5	9	3	3	0	1	0	7	1
79647	AKIRIN1	25	27	15	7	24	9	12	15	6	11	20	11	12	24
55122	AKIRIN2	5	4	1	5	8	7	10	9	7	12	12	7	17	7
80709	AKNA	79	57	98	52	82	55	53	80	68	121	123	94	68	84
254268	AKNAD1	0	0	2	0	0	1	0	0	1	0	0	3	1	2
10327	AKR1A1	15	12	25	0	5	4	14	2	17	6	5	15	9	15
231	AKR1B1	12	4	6	13	10	7	16	5	1	7	12	3	24	15
57016	AKR1B10	0	0	0	0	0	0	0	0	0	1	0	0	0	0
441282	AKR1B15	0	0	0	0	0	0	0	0	0	0	0	3	0	1
1645	AKR1C1	1	0	0	0	1	0	0	0	0	0	0	2	0	0
1646	AKR1C2	0	0	0	0	0	0	0	1	0	2	0	1	0	2
8644	AKR1C3	5	0	7	1	2	0	0	7	0	3	2	6	4	9
1109	AKR1C4	1	0	0	0	0	0	1	1	0	0	0	0	0	1
389932	AKR1C6P	0	0	0	0	0	1	0	0	0	0	0	0	0	4
340811	AKR1C8P	0	0	0	0	0	0	0	0	0	0	0	0	1	0
6718	AKR1D1	0	0	0	0	0	2	0	0	0	0	0	0	1	1
83592	AKR1E2	0	1	0	2	0	21	0	0	1	0	5	0	0	5
8574	AKR7A2	2	2	1	4	0	4	5	2	2	1	3	4	9	2
246182	AKR7A2P1	0	0	0	0	0	1	3	0	0	2	1	1	0	0
22977	AKR7A3	0	0	1	1	0	2	1	0	0	0	0	1	2	0
246181	AKR7L	0	0	0	1	0	2	1	0	0	0	0	1	2	1
207	AKT1	281303	381635	277588	240313	301692	106492	212942	159255	135007	290083	250669	332694	168025	157342
84335	AKT1S1	26	26	8	6	21	20	16	7	13	18	15	10	9	19
208	AKT2	20377	35946	19983	15473	16263	4907	21046	15918	15804	18902	18833	16029	9063	10643
10000	AKT3	14	3	14	3	48	23	3	26	25	32	14	5	5	38
64400	AKTIP	0	0	0	0	0	4	0	0	0	0	0	1	1	0
210	ALAD	3	5	7	7	9	5	16	17	1	3	10	17	9	1
211	ALAS1	2069	2589	1913	7100	8458	3297	3811	2329	987	2907	3414	2805	4546	5566
212	ALAS2	0	0	0	1	0	1	2	18	0	2	0	1	0	0
213	ALB	0	0	0	0	0	1	0	0	0	1	0	0	0	0
214	ALCAM	65	132	44	30	43	18	56	16	37	24	37	148	50	33
126133	ALDH16A1	3	8	8	18	12	107	8	1	25	22	13	9	36	18
5832	ALDH18A1	21	23	37	23	28	9	51	6	12	10	24	31	3	1
216	ALDH1A1	0	0	0	10	6	4	2	11	0	1	8	2	0	5
8854	ALDH1A2	0	0	0	0	1	1	0	0	0	0	0	2	2	1
220	ALDH1A3	1	0	0	0	1	3	0	0	1	0	0	2	2	3
219	ALDH1B1	8	13	8	5	6	2	10	3	2	1	3	7	4	1
10840	ALDH1L1	1	1	1	0	0	4	1	0	0	0	0	2	1	0
100874204	ALDH1L1-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
160428	ALDH1L2	0	1	0	1	0	5	1	0	1	0	1	1	4	2
217	ALDH2	0	5	0	7	8	35	0	6	7	16	3	35	27	5
218	ALDH3A1	0	0	0	0	0	3	1	0	1	0	0	0	3	2
224	ALDH3A2	3	2	1	5	13	8	11	5	9	2	6	5	9	9
221	ALDH3B1	25	17	21	37	24	75	31	40	23	28	44	45	74	50
222	ALDH3B2	0	0	1	1	0	6	0	0	0	0	0	1	1	0
8659	ALDH4A1	2	4	5	1	3	5	0	7	3	1	0	6	4	2
7915	ALDH5A1	8	10	8	14	8	2	16	8	11	13	6	4	1	2
4329	ALDH6A1	23	13	9	1	14	4	16	18	7	11	12	20	8	2
501	ALDH7A1	0	0	0	0	0	2	0	1	1	0	0	0	3	1
64577	ALDH8A1	0	2	0	0	0	1	0	0	0	1	1	2	1	1
223	ALDH9A1	0	1	1	2	3	11	8	4	1	4	5	2	1	8
226	ALDOA	213	203	233	146	213	113	214	155	145	208	197	197	267	164
229	ALDOB	0	0	0	1	0	0	0	0	0	0	1	1	0	0
230	ALDOC	8	1	0	0	1	1	0	0	0	0	0	1	3	0
56052	ALG1	12	5	13	17	10	25	3	3	9	13	16	14	13	16
84920	ALG10	0	0	0	0	2	2	3	1	1	0	0	1	0	0
144245	ALG10B	3	1	1	1	3	0	2	1	3	5	3	3	0	3
440138	ALG11	0	2	0	0	0	0	0	0	7	0	1	2	0	2
79087	ALG12	2	9	5	2	6	13	10	2	7	3	8	7	10	9
79868	ALG13	4	1	6	3	6	5	10	3	5	9	10	22	3	4
199857	ALG14	0	0	0	0	3	0	0	1	0	0	0	0	0	1
101928098	ALG14-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
200810	ALG1L	3	0	4	4	6	9	1	3	1	3	2	2	3	7
644974	ALG1L2	0	2	3	3	1	10	0	3	1	7	3	3	7	6
285407	ALG1L9P	0	0	1	0	0	3	0	0	0	0	0	0	1	0
85365	ALG2	2	1	2	1	0	2	1	0	0	2	3	1	1	2
10195	ALG3	7	5	20	7	9	3	21	6	12	11	7	5	1	1
29880	ALG5	4	3	4	0	1	0	0	0	1	0	0	0	0	3
29929	ALG6	0	0	0	0	3	2	0	0	2	2	1	1	4	2
79053	ALG8	4	11	3	2	7	1	6	1	1	1	0	0	3	1
79796	ALG9	10	15	3	5	6	7	7	24	4	5	2	6	3	6
238	ALK	266	66	353	417	391	408	92	227	435	705	380	603	514	1234
389658	ALKAL1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
285016	ALKAL2	0	0	0	0	1	1	0	0	0	1	0	0	0	0
8846	ALKBH1	0	2	0	1	2	0	0	0	1	1	0	0	1	0
121642	ALKBH2	1	3	0	1	0	1	0	1	1	1	0	0	1	1
221120	ALKBH3	3	3	3	2	1	1	0	1	0	3	0	7	1	2
54784	ALKBH4	4	6	6	9	5	5	5	5	4	9	2	8	6	5
54890	ALKBH5	17	28	12	10	11	12	15	11	16	12	16	11	7	10
84964	ALKBH6	1	1	1	0	3	2	0	0	0	0	0	1	0	0
84266	ALKBH7	4	2	2	1	1	5	3	3	1	0	3	0	0	2
91801	ALKBH8	1	1	1	0	0	0	0	1	0	1	0	2	0	0
55821	ALLC	0	0	0	0	0	1	1	1	0	0	0	2	2	0
7840	ALMS1	4	9	0	5	3	4	4	3	2	6	5	13	4	4
100874291	ALMS1-IT1	0	0	0	0	0	6	0	0	0	1	0	0	0	2
200420	ALMS1P1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
239	ALOX12	4	3	4	5	8	16	3	6	4	9	9	3	24	10
100506713	ALOX12-AS1	1	1	5	0	1	3	0	3	0	3	11	1	0	1
242	ALOX12B	13	1	2	2	4	15	4	3	6	4	5	1	6	4
245	ALOX12P2	3	4	0	0	1	2	1	0	0	0	1	4	1	0
246	ALOX15	0	1	1	12	0	1	0	1	0	2	1	0	5	1
247	ALOX15B	6	1	3	4	6	10	3	1	4	0	3	6	4	4
100652883	ALOX15P1	0	0	1	0	0	2	0	0	0	0	0	0	1	2
240	ALOX5	25	68	6	37	13	6	23	35	3	15	17	21	27	20
241	ALOX5AP	8	0	3	12	3	0	3	13	0	7	10	1	12	7
59344	ALOXE3	1	0	0	1	1	5	1	0	0	1	1	1	0	1
251	ALPG	0	0	0	2	0	7	0	1	0	1	1	1	1	0
248	ALPI	0	0	0	1	0	1	0	0	0	0	0	0	0	1
80216	ALPK1	8	0	1	2	1	0	1	2	6	6	3	5	2	0
115701	ALPK2	0	0	1	0	0	3	0	4	1	0	0	3	0	4
57538	ALPK3	0	1	0	0	1	4	1	0	0	0	1	8	3	2
249	ALPL	18	0	0	36	0	6	2	0	0	0	0	17	7	1
250	ALPP	0	0	1	2	1	0	0	0	2	0	0	2	1	4
57679	ALS2	13	21	20	12	18	10	8	14	2	11	17	21	9	15
259173	ALS2CL	4	16	0	5	6	8	5	2	10	6	4	9	8	3
257	ALX3	1	0	0	0	0	2	0	0	1	1	0	0	0	0
60529	ALX4	0	1	0	1	0	6	0	0	0	1	0	2	5	5
10189	ALYREF	15	18	23	14	1	7	15	10	5	4	2	17	2	8
23600	AMACR	0	0	0	1	0	2	0	1	0	1	0	1	0	0
258	AMBN	0	0	0	0	0	0	0	0	0	0	0	2	0	0
259	AMBP	0	0	0	0	0	1	0	0	0	0	0	1	1	0
55626	AMBRA1	23	14	11	15	12	11	18	4	6	12	8	9	11	25
262	AMD1	30	15	21	19	6	10	24	6	15	33	15	11	15	37
144193	AMDHD1	0	0	0	0	0	1	0	0	0	0	3	1	0	0
51005	AMDHD2	2	2	5	0	2	13	0	3	1	1	6	2	2	2
265	AMELX	0	0	1	0	1	0	0	0	0	0	0	4	1	0
266	AMELY	0	0	0	0	0	1	0	0	0	0	0	0	1	0
139285	AMER1	15	8	11	8	16	6	12	5	10	10	8	11	3	4
219287	AMER2	0	0	1	1	0	5	0	0	0	0	0	0	1	0
205147	AMER3	0	0	0	0	2	8	0	1	1	0	0	0	10	7
267	AMFR	7	13	11	5	8	8	14	18	8	3	3	9	14	13
268	AMH	0	1	0	0	0	3	0	0	0	0	1	2	0	0
269	AMHR2	0	0	0	1	0	3	0	0	0	0	0	1	1	1
57463	AMIGO1	0	4	2	0	0	0	0	1	0	2	4	0	1	1
347902	AMIGO2	0	0	0	0	0	1	0	0	0	0	0	1	0	1
386724	AMIGO3	2	1	6	1	3	5	3	1	1	4	5	2	5	11
9949	AMMECR1	1	0	1	2	0	1	0	2	5	0	0	2	1	1
83607	AMMECR1L	8	7	5	12	6	14	12	5	5	10	2	4	10	7
81693	AMN	1	0	2	2	0	5	6	2	1	3	1	0	0	4
196394	AMN1	2	0	1	2	7	1	3	3	0	7	3	2	2	0
154796	AMOT	2	2	4	1	0	0	1	0	3	2	1	6	1	2
154810	AMOTL1	0	9	0	1	1	4	0	7	7	0	0	5	4	1
51421	AMOTL2	0	0	1	0	0	1	0	1	1	0	0	1	1	1
270	AMPD1	0	0	1	0	0	1	0	0	0	0	0	1	1	0
271	AMPD2	25	6	19	17	13	31	22	25	2	28	25	21	21	31
272	AMPD3	12	2	0	19	6	6	6	9	4	11	8	25	16	0
273	AMPH	0	0	0	1	0	3	0	1	0	0	0	0	3	0
275	AMT	2	1	3	7	3	4	3	2	1	4	4	9	2	3
401138	AMTN	0	0	0	0	0	0	0	0	0	0	0	1	0	0
276	AMY1A	0	0	0	0	0	0	0	0	0	0	0	2	0	1
277	AMY1B	0	0	0	0	1	0	0	0	0	0	0	0	0	3
278	AMY1C	0	0	0	0	0	0	1	0	1	0	0	0	0	3
279	AMY2A	0	0	0	0	0	2	0	0	1	0	1	6	0	0
280	AMY2B	3	0	0	7	0	3	2	1	2	3	1	5	0	0
155185	AMZ1	0	0	1	1	0	6	1	0	0	0	0	2	4	6
51321	AMZ2	2	3	2	5	9	4	1	8	1	3	5	5	6	7
201283	AMZ2P1	7	2	2	3	12	1	3	0	3	4	11	9	1	0
64682	ANAPC1	4	6	5	8	4	9	1	13	7	13	7	5	4	11
10393	ANAPC10	1	1	2	1	0	0	0	0	1	0	0	1	0	3
51529	ANAPC11	1	6	4	0	1	9	10	3	3	6	5	0	3	3
25847	ANAPC13	2	2	1	5	5	0	3	1	0	1	0	3	1	0
25906	ANAPC15	0	0	0	0	0	0	0	2	0	0	1	0	0	1
119504	ANAPC16	24	12	26	22	26	42	28	13	18	18	12	37	20	13
100286979	ANAPC1P1	0	0	0	2	0	1	0	0	0	2	0	4	1	0
285074	ANAPC1P2	0	0	0	2	2	1	0	1	4	0	2	1	6	4
730268	ANAPC1P4	1	0	1	0	1	3	0	0	3	3	1	1	0	0
29882	ANAPC2	8	4	9	3	8	7	7	2	11	15	11	11	5	7
29945	ANAPC4	6	1	8	6	3	10	2	0	1	0	0	5	4	3
51433	ANAPC5	8	18	7	8	6	4	8	6	3	12	14	26	11	0
51434	ANAPC7	8	9	9	10	7	5	14	2	15	11	9	6	8	6
283	ANG	0	1	0	0	0	0	0	0	0	0	0	1	0	0
23357	ANGEL1	4	2	3	2	0	6	2	1	4	0	6	4	2	1
90806	ANGEL2	12	1	2	5	4	9	14	6	5	8	6	5	8	9
284	ANGPT1	18	2	15	1	0	0	12	0	0	9	9	1	0	1
285	ANGPT2	0	0	0	2	1	2	0	1	1	1	0	0	0	1
51378	ANGPT4	1	0	0	0	0	4	0	1	0	0	0	1	1	2
23452	ANGPTL2	1	0	0	0	0	1	0	0	1	0	0	2	0	0
51129	ANGPTL4	0	0	0	0	1	3	0	0	0	0	0	0	1	1
83854	ANGPTL6	0	2	0	1	2	1	0	0	1	2	0	2	4	0
10218	ANGPTL7	0	1	2	0	20	1	1	1	1	0	0	4	0	8
55908	ANGPTL8	0	0	0	0	0	0	0	0	0	0	0	1	0	1
647589	ANHX	0	0	0	0	0	1	0	0	1	0	0	0	1	1
286	ANK1	1	4	3	4	0	29	1	77	3	0	6	7	15	2
287	ANK2	3	1	0	0	1	1	0	2	2	2	0	2	1	0
288	ANK3	4	1	1	2	2	3	1	4	0	1	7	2	3	2
150709	ANKAR	1	1	1	3	2	2	4	4	12	7	1	6	3	4
348094	ANKDD1A	2	1	0	4	1	6	1	1	0	2	1	4	3	10
728780	ANKDD1B	0	2	0	0	0	0	0	0	1	0	0	4	1	1
63926	ANKEF1	1	0	0	0	0	11	0	0	0	0	0	1	4	3
162282	ANKFN1	2	1	0	2	0	4	0	0	1	1	0	4	7	7
51479	ANKFY1	1	16	5	6	11	5	2	6	15	11	10	11	12	5
56172	ANKH	2	9	0	1	4	9	0	15	2	4	6	4	13	5
54882	ANKHD1	0	0	1	0	1	0	1	0	0	3	0	0	0	0
404734	ANKHD1-EIF4EBP3	0	0	0	0	0	0	0	0	1	0	0	1	2	0
54467	ANKIB1	6	2	6	7	4	3	9	6	2	2	8	8	4	4
255239	ANKK1	0	0	1	0	0	2	1	0	0	1	0	1	0	1
126549	ANKLE1	21	6	4	5	5	14	11	12	14	2	2	16	12	0
23141	ANKLE2	12	14	12	7	9	11	19	5	10	4	15	21	17	10
